Site,Year,ID,AFL,lon,lat,x,y,alt,july mean,july range,july rain,july max,genetics,short grass area,short grass stddist,short grass disp,woodland area,woodland stddist,woodland disp,urban area,urban stddist,urban disp,other grass area,other grass stddist,other grass disp,arable area,arable stddist,arable disp,other area,other stddist,other disp,roost_size
Rhydd y Foel,2012,X2669,52,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2670,53.8,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2671,52,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2672,53,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2673,53,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2674,54.5,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2675,55.6,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2676,51.8,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2677,53,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2678,51.5,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2679,56.1,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2680,53,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2681,51.2,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2682,51.3,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2683,53.8,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2684,54.3,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2685,53.7,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Rhydd y Foel,2012,X2686,54.2,-3.63126,53.27843,291077,376668,56,15.4,7.1,56,19,3,185092957.7,7650,4541,29814435.77,7986,3560,28785016.93,8465,2077,43649255.64,7257,4398,41022857.88,6553,6385,18059599.69,9337,1895,40
Llancarfan,2012,1,51.9,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,3,50.8,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,4,51.8,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,5,47.3,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,6,50.4,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,7,50.7,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,9,51.1,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,13,52,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,14,51,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,15,50.3,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,16,50.4,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,18,49.1,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,19,52,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,21,50.6,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,23,51,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,24,50.5,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,25,49.2,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,26,49.2,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,27,49.8,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,28,49.5,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,30,51.1,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
Llancarfan,2012,31,49.6,-3.36642,51.42351,-3.37,51.42,19,16.5,7.7,68,20.4,3,169266084,7155,4360,31394135.52,6987,5146,50081199.67,7956,4294,26858604.85,7380,4243,61271150.04,7744,1719,7095611.22,7450,2439,40
